COUNTY_MUNI_CODE,Latitude,Longitude
US24033,38.82989138898817,-76.84729858692408
US51169,36.71440271827218,-82.60288399133621
US48239,28.954517711282517,-96.57777263077524
US40085,33.949974786916734,-97.24414640076239
US13289,32.66736133447944,-83.42709173731451
US39099,41.0147405140581,-80.77628441136861
US01087,32.386099903476776,-85.69267158335788
US17191,38.429769605046786,-88.42561587767973
US48437,34.53066910066118,-101.73502732861563
US29151,38.460619405533464,-91.86175601956924
US17089,41.939224120979034,-88.42862648870657
US06017,38.779110680244024,-120.52445202706059
US45055,34.33908081664174,-80.59014379864799
US37073,36.445014491809836,-76.70053917617653
US08089,37.90317651871517,-103.71638951702569
US41019,43.2875907573422,-123.18047902709182
US42089,41.058323710273825,-75.33950615148483
US05101,35.92022562173796,-93.2178088664951
US38019,48.77280526832682,-98.46486473532667
US40103,36.38889087342902,-97.23048221674182
US20063,38.91642677609814,-100.48290273071163
US22077,30.709773235248345,-91.60092121928605
US31067,40.26243277183724,-96.68944013301228
US01115,33.71601786732126,-86.31453167426059
US28123,32.406559873507504,-89.53765317302344
US13095,31.533420155450898,-84.2162524806115
US18061,38.195310780308766,-86.11147104876952
US16017,48.301357245209736,-116.60141721597053
US13047,34.90370944064299,-85.13824095569308
US22059,31.677146056972838,-92.16048036556163
US23027,44.48566021250413,-69.12194319074052
US24027,39.25080558748562,-76.93124889552207
US49035,40.667594422063,-111.92360283165202
US12087,25.0409842295126,-81.36334112284264
US39157,40.44125576866802,-81.47375742026718
US09110,41.81886025170021,-72.57199714930528
US09120,41.18531405707746,-73.20854091186831
US09130,41.421036013074215,-72.49240645365676
US09140,41.523427742137464,-73.08600125980512
US09150,41.82734366694491,-71.97700567776033
US09160,41.847271767848646,-73.22116257104076
US09170,41.29474221115183,-72.83364963089483
US09180,41.485106560551166,-72.10077929083835
US09190,41.28191148651737,-73.44693604047156
US36085,40.561924433158126,-74.13838248148484
US39071,39.18493014744131,-83.60091909600803
US27077,48.773522151043686,-94.90484504932849
US16011,43.21712683684637,-112.3981316326176
US72023,18.023212655108317,-67.18575976432557
US72069,18.13321779252588,-65.78779549567949
US72077,18.223523497077498,-65.90889696198904
US45045,34.8947145207521,-82.3707114000162
US46085,43.896520315144194,-99.84769896430612
US55121,44.304671672254244,-91.35841577714534
US06113,38.687133985913,-121.901398110873
US48431,31.828249484148216,-101.04999507366769
US48495,31.850268671904676,-103.04813837936872
US46071,43.695004811440384,-101.62798176304305
US49041,38.74825483412202,-111.80435144272926
US51036,37.3544080935575,-77.05916416852254
US01023,32.02012590695642,-88.26313844222332
US18083,38.68949033099432,-87.41786056440891
US31047,40.870173019424314,-99.81958138196799
US20057,37.692034420898295,-99.88795252064108
US38105,48.344516379159884,-103.48006279030922
US38017,46.93382656124996,-97.24806550199777
US17069,37.51827391618967,-88.26677579177858
US31005,41.56913620604495,-101.69582931547008
US48163,28.868057199514222,-99.10826707460014
US19103,41.67181588071386,-91.58813806568715
US20133,37.558689545759464,-95.30679222953029
US21089,38.54581170154491,-82.92230321256109
US20107,38.21248381494839,-94.8429287723635
US49017,37.85553191596578,-111.44290142926997
US32011,39.98947347203625,-116.2689435508865
US31085,40.525009585633775,-101.06184434483303
US08095,40.594063176511185,-102.35757717479207
US05013,33.55834715350651,-92.50301937300466
US02090,64.81151603357769,-146.56477266548103
US21101,37.7958695996354,-87.57301169157562
US28051,33.123710938058956,-90.09207387225108
US28105,33.425064041622115,-88.87930504743024
US72037,18.26841019726949,-65.55923927862605
US72047,18.30432849804114,-66.32789571634656
US30027,47.26584067187659,-109.22442508339887
US24023,39.52924140203047,-79.27288624692493
US22119,32.713992721315634,-93.33509381987486
US26059,41.88803383673612,-84.59292876940924
US21141,36.85995543889016,-86.87892273975186
US46033,43.67793156124509,-103.45144646620926
US33013,43.29786768486338,-71.68044513119666
US42133,39.9203273928573,-76.72667948556435
US37161,35.402778554911635,-81.91985567027066
US46005,44.41488769288639,-98.2781148517305
US01043,34.13217723136357,-86.86754058883314
US13097,33.70192128707374,-84.76792201184536
US31097,40.39275762805252,-96.26509681410208
US37187,35.839392715679395,-76.56926522199178
US46075,43.960979079040996,-100.6897778301861
US37007,34.97396297281909,-80.10273012931006
US02100,59.08197910673715,-135.47255484713006
US38007,47.02467084169319,-103.37619713136979
US31003,42.177441025548774,-98.06668724491648
US29073,38.44132636915909,-91.50791530323528
US21031,37.20743840325987,-86.68169221061657
US78020,18.327593971434382,-64.73771999518691
US56005,44.25315853316319,-105.54831070890431
US13211,33.590950042637026,-83.49239502415617
US05037,35.29587309639392,-90.77115160154351
US05107,34.42784804201373,-90.84872876100255
US22093,30.027048095450777,-90.79308210867835
US06115,39.269549673919165,-121.35099154386155
US01117,33.26451553267018,-86.66054193707072
US08091,38.15575811529672,-107.76940563774608
US35009,34.57471186035491,-103.34690203032281
US40149,35.290555743393234,-98.99222709656709
US37135,36.06133969370803,-79.12063815636127
US18131,41.04196078921242,-86.6987798953498
US26019,44.64473228058966,-86.30061001327402
US36029,42.75890521371724,-78.77952683434837
US24031,39.136514360759406,-77.2042829183853
US51685,38.77096487423991,-77.44297227467092
US51013,38.87859390150593,-77.10097685668742
US51035,36.73169054846749,-80.73390491216617
US29183,38.78214499834252,-90.67477499404343
US06069,36.60638359431667,-121.07545294307592
US24035,39.03789270390891,-76.08481711644755
US20013,39.8267183556359,-95.56421966099784
US13031,32.39705199319145,-81.743257633777
US21071,37.55735682982839,-82.74573368106346
US30007,46.333483981861356,-111.49544679048145
US13309,32.11720071060944,-82.72461856537142
US37049,35.11818387591389,-77.08223678263782
US29087,40.094675287178944,-95.21560386848131
US48295,36.27803236943764,-100.27311547694175
US41009,45.94414281425613,-123.08835938349745
US45041,34.024794014167085,-79.7030515329227
US38061,48.202582103699726,-102.35589848441879
US49053,37.280958562350214,-113.50477795056126
US30003,45.42532341870058,-107.49008817615902
US42047,41.42538531502294,-78.64916917387107
US31165,42.48972905406669,-103.75894460026424
US28031,31.633365957055062,-89.55265562767448
US72099,18.37795571853938,-67.0807609904163
US18013,39.19636432474623,-86.22737761980504
US18019,38.47734573590745,-85.70708696255623
US21021,37.6243990592222,-84.86680125154734
US21065,37.69257995608361,-83.96433309125038
US48087,34.96517345133034,-100.27006585943268
US48089,29.621118450754032,-96.52628858732417
US17063,41.28533684405529,-88.41849781279731
US27081,44.41299600244078,-96.26709139480788
US13109,32.15682556750358,-81.88690481353771
US48497,33.2161731677221,-97.65446068643696
US02050,60.87593984294318,-160.14397339944898
US13307,32.04694876592512,-84.5511030863181
US13169,33.02525148315371,-83.5605429524489
US13135,33.96206845785699,-84.02355573805323
US55095,45.46198906463933,-92.44139062565871
US55045,42.68026085547763,-89.60222568780365
US72107,18.214910741462127,-66.43398630063463
US36079,41.42677555858736,-73.74948368658204
US51700,37.07614104590372,-76.51650328179672
US08011,37.95574475495211,-103.07169940757407
US40065,34.588211434896664,-99.41466534483922
US30089,47.676470092810156,-115.1349770304505
US48173,31.869720494812753,-101.52080177602522
US05047,35.51274465710676,-93.89049420060715
US40093,36.3117932100561,-98.53596086713209
US47125,36.49700459089414,-87.38287502566676
US53051,48.53443907377219,-117.27403800855956
US38055,47.60776495998954,-101.32236626060308
US41027,45.51945313996473,-121.65121712870872
US19197,42.73336742945749,-93.73514464434278
US48419,31.792584781733073,-94.14508745020487
US29055,37.97675224104837,-91.30398965156577
US51017,38.05887126165885,-79.74103758475685
US27111,46.409654476210626,-95.70802987934258
US22075,29.381413834658158,-89.4822362656182
US28115,34.225577553929995,-89.03741316845426
US22067,32.82047352362079,-91.80175742118601
US21029,37.97017195561598,-85.695839991012
US01047,32.32631344081323,-87.10645405268663
US48093,31.94825532037058,-98.55833758743361
US30053,48.544864633282295,-115.40503530286598
US72129,18.148009233036962,-65.9764531044518
US72135,18.36254977608651,-66.24642347352852
US27021,46.952028995451464,-94.32476402696243
US08007,37.193893148820116,-107.0483639770066
US28163,32.78052005749687,-90.3963777952056
US55087,44.41634691613805,-88.4649337553341
US29107,39.06570798439725,-93.78544226359715
US37195,35.70522889028858,-77.91864773578054
US39117,40.52430333998123,-82.7940484388593
US30039,46.40571783141691,-113.44019522049373
US38031,47.45723915964961,-98.88298596453988
US05033,35.58830521756881,-94.24283577984644
US48053,30.788764014710388,-98.18229370986207
US29186,37.89461369527105,-90.19444856105234
US48179,35.40145869322876,-100.8125580545398
US17109,40.45646317292762,-90.67788096166869
US19137,41.03026643161625,-95.156376297378
US05067,35.599565972688644,-91.21447563346956
US48229,31.457958005489814,-105.38679338532117
US22079,31.19896356081116,-92.533155860804
US31111,41.04868335251733,-100.7452564468499
US48067,33.077758312832586,-94.34358653989104
US47079,36.33202974837754,-88.30118958219803
US51840,39.173511735887885,-78.17464269639987
US37061,34.93684250227375,-77.9330546006737
US37087,35.55632763205416,-82.9822524656412
US27037,44.672177033928364,-93.06545677416038
US41025,43.071611649850915,-118.96856646409589
US72095,17.99794859878798,-65.89534919252864
US55001,43.970197298398936,-89.77044965817512
US29045,40.41056689239705,-91.73844718237983
US21015,38.970024907910165,-84.72786531263807
US21229,37.75347825549112,-85.17472697752524
US22009,31.0765539384109,-92.00141962747298
US28137,34.65038542674866,-89.94477400448046
US29227,40.479200327415086,-94.42210950752762
US31163,41.22082144938211,-98.97620530788853
US46021,45.771418261918356,-100.0516504844211
US46063,45.58154398823365,-103.49576126252694
US26057,43.29298206458548,-84.60491513495712
US19175,41.027857622919,-94.24238016255866
US17127,37.21901641061137,-88.70770927335627
US31113,41.566800055004656,-100.4827382232195
US31121,41.169295443896374,-98.03779441144547
US31161,42.50674816837774,-102.40907653055113
US21039,36.853258418519566,-88.97105117777627
US56025,42.96454604341007,-106.7984823010793
US13321,31.551821940100403,-83.85092267380502
US18109,39.48168655469313,-86.44620737167956
US48139,32.34865235768796,-96.79461048010639
US13229,31.35884046254738,-82.21274295758978
US60010,-14.267466923531016,-170.62733165855775
US18053,40.51598431218485,-85.65472641429261
US12035,29.471305550695803,-81.29299438374031
US28077,31.550424295850892,-90.10696472609496
US22127,31.944509585752627,-92.63680724374204
US17073,41.3534616358549,-90.13136286487305
US41041,44.64697162733303,-123.9076345839524
US23031,43.43021561988817,-70.67029381175321
US46029,44.97811521445633,-97.18861964282691
US13231,33.09232491151834,-84.38922938792231
US13259,32.07857776598046,-84.83520002713598
US34025,40.2864176399632,-74.1592441881245
US05021,36.36845388256348,-90.4174079690471
US05045,35.14731201126743,-92.33198740334237
US40041,36.408656819202065,-94.80262750643672
US19107,41.33669713577853,-92.17864217711814
US17061,39.356334807804046,-90.39051206502612
US27075,47.52650114960581,-91.4087279810641
US13285,33.03366016868557,-85.02832735121228
US06023,40.70867482102173,-123.9155666404375
US47043,36.14923505125298,-87.35665368382699
US27003,45.27344350576721,-93.2465088575757
US46009,42.988642139636,-97.88460695795986
US47059,36.17557870995486,-82.84579624791846
US51183,36.92189995144529,-77.26170159682252
US18141,41.61688502912791,-86.28985000459573
US38067,48.767992775084345,-97.55187464039557
US46007,43.19522926734507,-101.6640009842973
US22115,31.108619358381475,-93.18427733404717
US23019,45.406099270812746,-68.64869268703839
US24041,38.7492536076726,-76.17856405780168
US13257,34.55411573690648,-83.29318925231088
US06065,33.74422132188515,-115.99375782926755
US05005,36.28751310925119,-92.33697994871139
US28007,33.086491341754375,-89.58148055659304
US19169,42.036477031901896,-93.46504508698219
US20011,37.855449531892425,-94.84929368523287
US51049,37.512358875331934,-78.2448597500598
US45085,33.91636206525766,-80.38228264784334
US02164,58.37307682879461,-156.49194132280294
US54109,37.60976002388829,-81.5492182760116
US06029,35.34405588812743,-118.73051198298131
US48097,33.63949092913357,-97.21262558594358
US45075,33.43918879828854,-80.80046880155494
US55119,45.21179905708061,-90.50120905799456
US27099,43.67174635455246,-92.75249830680667
US27101,44.02237579808774,-95.76327779170052
US44007,41.87152104644063,-71.57852144065319
US29161,37.87746656218419,-91.79223806398154
US28117,34.61840176692592,-88.52010648974677
US21235,36.75826284935741,-84.14522592696663
US18149,41.28104871274928,-86.6475959930651
US48491,30.6477277788896,-97.6004955678505
US72109,18.000767174566807,-65.988859441973
US19131,43.35660171353524,-92.78905299482504
US13107,32.59002330169275,-82.30168691287946
US22025,31.666754844494235,-91.84688985365656
US42025,40.91839046306815,-75.70882787108884
US31133,40.13166854690722,-96.23705530643159
US47171,36.11082979753034,-82.43226589624007
US45083,34.93130251948695,-81.99081878414262
US55073,44.89868834289855,-89.75902889094657
US32007,41.15215587874824,-115.35925708468804
US54007,38.70003732001891,-80.71923252249745
US26165,44.33862461444815,-85.57841315958359
US48079,33.604418519800426,-102.82843809583612
US42013,40.48145997400093,-78.34822172224628
US29085,37.940897248374505,-93.32068907629828
US29009,36.7101975353428,-93.82907786513312
US27123,45.017217480922994,-93.09957402388112
US05081,33.70105948444093,-94.23531683170053
US32019,39.02277864586068,-119.18922387838421
US12071,26.563706523901637,-81.98486086523397
US41033,42.3664878393998,-123.55551760410202
US72091,18.449596908626457,-66.48772638262655
US28113,31.17506928072922,-90.40416056374762
US47031,35.490786600943935,-86.07479405887976
US16059,44.94635058325197,-113.93495600376781
US21183,37.47844480989965,-86.84883972231985
US31153,41.11297655441952,-96.11197429262684
US13071,31.1885023169145,-83.76883985421361
US27167,46.35792633826357,-96.46846964030371
US17157,38.052282066956295,-89.82520293642244
US23011,44.40965528165382,-69.76709513724032
US51173,36.84387291299311,-81.53697995573823
US35041,34.022233124621835,-103.48035315559996
US42111,39.97300452684474,-79.02820928848922
US51191,36.72456411897414,-81.9598113335824
US37081,36.079652285313436,-79.7889231151927
US16001,43.45193221307878,-116.241309184167
US40039,35.639026176398986,-99.00156025377098
US39101,40.58729935067244,-83.16089619493975
US17149,39.62276597671375,-90.88634516110021
US17203,40.788427718018596,-89.21133695366835
US13245,33.35972033508704,-82.0735464062499
US01107,33.281227756129454,-88.0886358228855
US40045,36.219157948280504,-99.75472771706205
US17145,38.08385285393227,-89.36702332335646
US19075,42.40207010537163,-92.79139000269004
US08107,40.48686429739238,-106.99140030644577
US34035,40.56371320190407,-74.61630876036497
US06011,39.17796913561951,-122.23718144435534
US17087,37.45977807210021,-88.8809179420071
US08053,37.82227602420224,-107.30028534741054
US16031,42.284600791282955,-113.59991478097024
US27059,45.561712830936145,-93.29521883640832
US42049,42.11814698846395,-80.09813050428568
US28029,31.869396587970392,-90.44880351975665
US48467,32.56399561265497,-95.83657477891754
US51161,37.26938321306621,-80.06800215440461
US51015,38.16478379382201,-79.13388833627806
US02060,58.73349877838052,-156.98071555649096
US49031,38.336904042013735,-112.12721489006533
US21161,38.59526899845399,-83.8242632187527
US27009,45.699291819510506,-93.99886207660039
US48129,34.965706150620655,-100.81399015016527
US12005,30.13322463750616,-85.63329915814234
US01077,34.90145158567022,-87.65402897668277
US18045,40.12110398171693,-87.24195404727018
US17173,39.391443587806535,-88.80554696206612
US17051,39.000501730088594,-89.0241187234162
US39127,39.737372203287,-82.23621118426217
US51590,36.58320189066543,-79.40880820996418
US13011,34.35441511588205,-83.4972211525371
US13305,31.551686487126858,-81.91687908964307
US40109,35.5516988085139,-97.40723433673783
US40069,34.31668807947935,-96.66061648934217
US37099,35.28785588614753,-83.14091461442146
US49043,40.86858092382771,-110.955792778108
US29167,37.61673305675663,-93.4005431706506
US32015,39.939419977123876,-117.03715173322217
US19191,43.29105022430173,-91.84370350955628
US21023,38.68889446863004,-84.09018058724092
US55037,45.8486077180921,-88.39820052170795
US54087,38.71426243207816,-81.34839416187603
US27159,46.58619728714174,-94.9694447896997
US51670,37.29148946714521,-77.29849068620075
US17201,42.33647334210082,-89.16089137025665
US04007,33.80154436162337,-110.812418227263
US24045,38.36949443968171,-75.63151016966755
US21043,38.31828264729436,-83.04955832834521
US37097,35.80746952167463,-80.87344409490484
US51083,36.76733867559506,-78.93659530699935
US37091,36.3587751302993,-76.98074822016184
US36057,42.902361253405196,-74.43970283126873
US27113,48.06633858617667,-96.03673183172708
US53073,48.82993233405649,-121.87306430924144
US41021,45.37937203809247,-120.21077949823633
US34029,39.86662169230607,-74.24993625536561
US05009,36.308873033320694,-93.09153223053279
US40031,34.66236443692143,-98.47166313102319
US48253,32.74017275439445,-99.87874559020936
US48185,30.543932563445054,-95.98553112315032
US26049,43.02206507050822,-83.70666997376854
US22007,29.902526834212736,-91.06076076945372
US28013,33.93670811213285,-89.3364535785512
US28041,31.214476395417854,-88.63916715757783
US30017,46.25481462787139,-105.57193536045283
US46109,45.630639277843166,-96.94608177816865
US17141,42.042738007092375,-89.32076879574652
US38077,46.26568687737316,-96.94840442977889
US55005,45.4241336611499,-91.84831264381434
US55051,46.318188905734054,-90.26484961154674
US27157,44.284468317337875,-92.23028539427158
US06015,41.74554178370466,-123.95787496903436
US40127,34.41655226232007,-95.3757425171367
US53007,47.87190694552229,-120.61936878341739
US26141,45.44996120294408,-83.52812540395999
US40027,35.203325964474125,-97.32653866387628
US36105,41.71688081846209,-74.76814906415966
US37149,35.27933660643057,-82.16968633391814
US37165,34.84104451803685,-79.48042571285606
US37085,35.36902693945101,-78.86929378711476
US37105,35.475276829569076,-79.17146255871718
US18159,40.31141027891192,-86.05185754802068
US20027,39.35005110855708,-97.16517097369297
US40145,35.961249006255954,-95.52123318594445
US30083,47.78892993734079,-104.5618031842408
US05003,33.19140753457579,-91.76842593551687
US05041,33.831371540527854,-91.25487256812386
US72147,18.125282181507906,-65.43229932850689
US47135,35.642830921936195,-87.85896456026556
US27163,45.039532897148355,-92.88381535054823
US51740,36.859036807585106,-76.35671476142832
US42051,39.920392091387114,-79.64740689654948
US54023,39.1054918343753,-79.19559048356119
US51171,38.85854562769236,-78.570727860538
US48235,31.30418701646923,-100.9824181229336
US29025,39.65587402167627,-93.98279985781755
US12107,29.608861568565956,-81.74434483289099
US18025,38.29248776973661,-86.45171127104136
US29111,40.097074969665975,-91.7221582351912
US31075,41.915250498529765,-101.74055713097235
US72087,18.457838534147804,-65.9025260955815
US16071,42.19530823981342,-112.53931343478409
US17139,39.64164242417007,-88.61932211816372
US21107,37.30903023459836,-87.54081243501743
US16035,46.67438311284439,-115.65661168579267
US21013,36.73079787138496,-83.67401795260976
US27035,46.48336664893634,-94.07084481555621
US60050,-14.335566352762925,-170.7845231752757
US72011,18.28708146180591,-67.13153058356573
US04009,32.93436973238853,-109.88757197970641
US05123,35.02207600412413,-90.74781763816355
US13101,30.710160353495002,-82.89397637292458
US02070,59.733729295727095,-158.33634547015876
US20105,39.04554314180176,-98.20770001086959
US20183,39.78549933636443,-98.78547300995687
US12065,30.40002332063339,-83.90752974436919
US72041,18.173712610064232,-66.16092765074768
US28005,31.17455768990664,-90.80443197389592
US05097,34.53914073742142,-93.65951484422557
US26025,42.24678116083437,-85.00558687518759
US01029,33.674850903261365,-85.51871445799932
US08123,40.55667473686132,-104.3919165109383
US40009,35.268941374133355,-99.68187567836208
US06049,41.591105099280874,-120.72503664318297
US19153,41.68564156129529,-93.57345134877512
US13179,31.807493800926125,-81.45648094694145
US48349,32.047174496258016,-96.47242872690359
US48047,27.031834510910127,-98.21874206926627
US47187,35.89396557329041,-86.89869840800189
US56021,41.30780500547749,-104.68972331170615
US53003,46.1921952221716,-117.20308089132773
US27155,45.772619782512386,-96.4715252732502
US17017,39.9736309501031,-90.24735481311983
US13247,33.6542960349845,-84.0265870056781
US42067,40.53129823349758,-77.4019141360142
US42083,41.80796477841523,-78.56904315123148
US40049,34.704746406656305,-97.30930217745883
US31021,41.85177208898596,-96.3286414246144
US35045,36.51014954575526,-108.32052527180971
US36073,43.38279912243028,-78.23044405879125
US22031,32.055700803075794,-93.73732767387293
US06019,36.760523705598125,-119.64727695185474
US13105,34.11689900353196,-82.84013875508907
US01005,31.869886415551083,-85.39308683201664
US37017,34.61492184312653,-78.5638048297461
US48111,36.27820529793235,-102.6021856534391
US17167,39.758467391541814,-89.65881174880118
US40035,36.7621402298958,-95.20848773279879
US47035,35.95058519150369,-84.99834865461091
US26137,45.02167637704803,-84.5989675143887
US19161,42.386505796384554,-95.10542675657707
US49015,38.99854684248079,-110.70066462145348
US53019,48.47291689205685,-118.5164966799219
US30109,46.96661808575451,-104.24876915847851
US35027,33.746910112149656,-105.45917856507664
US40021,35.907047783958745,-94.99969624201583
US27173,44.716393563385516,-95.86842801011638
US48231,33.123990754864266,-96.0854157401961
US48335,32.306479061880694,-100.92122687868908
US48499,32.786594930897856,-95.38209519309699
US40113,36.630057763474746,-96.39860651673324
US37039,35.13396006390305,-84.06339482204983
US26107,43.641018297413694,-85.32463583844829
US21195,37.46936549888285,-82.39578891838872
US12067,29.98570169799608,-83.18113275892411
US37035,35.66213162681041,-81.21507488470685
US21025,37.52174901801581,-83.3240562035191
US48075,34.52948520868993,-100.20757565549951
US29181,36.65298472130561,-90.8639002612192
US17179,40.50775332120049,-89.5134155906639
US48243,30.71581380964637,-104.14004855589344
US51678,37.78253152335795,-79.44389332870793
US05135,36.16165661418669,-91.47970340160494
US08069,40.66738531543007,-105.46134894285387
US37177,35.86968789394694,-76.17038259094566
US27131,44.35448990675904,-93.29671463743188
US29219,38.7647937534935,-91.16073315532925
US21227,36.99374128918401,-86.42381214890892
US22017,32.58155617377003,-93.88249704864901
US46121,43.19371820516422,-100.71843214482469
US19127,42.03608583980313,-92.99877131594448
US40141,34.373110917232474,-98.92431563957774
US37113,35.15060485859146,-83.42221926034662
US54063,37.56050195990504,-80.55048894049442
US18155,38.826177336704625,-85.03696338767541
US21105,36.67824264211733,-88.97624453401708
US01061,31.095069724380163,-85.83898239936985
US17099,41.34466960069131,-88.88590613801047
US19055,42.4714636739173,-91.36734575157325
US20127,38.68762771384908,-96.64986513618854
US19051,40.747861827034605,-92.40971453693474
US16015,43.9898401303869,-115.72996429219192
US55081,43.94611436539652,-90.61783863714209
US37143,36.17736196553543,-76.40768269698987
US12047,30.496510006112228,-82.94801205546557
US02170,62.31971329546992,-149.57098270819196
US18035,40.22769395771771,-85.39690106551939
US12075,29.26241267138842,-82.83032368407206
US72063,18.26641641138284,-65.97926937690252
US72065,18.441065478717835,-66.79771604276333
US28045,30.394032635722777,-89.47456066234528
US13315,31.972994647119666,-83.4323851136948
US22081,32.093228940302694,-93.3398787650182
US47093,35.99335377706948,-83.93702041869888
US23017,44.50303197785625,-70.75696497449832
US29095,39.00868913085495,-94.34607576628964
US13281,34.91675549366021,-83.73728196240145
US28129,32.017951208670915,-89.50669775855673
US16075,44.00699794530728,-116.7607559215518
US16079,47.35552275589799,-115.89331669794619
US37095,35.408608215587115,-76.1451466239743
US19067,43.06010195277675,-92.78900210102256
US21145,37.05412864186595,-88.71285755810301
US21225,37.658520966791805,-87.94534692088003
US46125,43.31117663848933,-97.14870252246112
US47029,35.92562578089014,-83.1211821110267
US47067,36.52370293347019,-83.2217946371846
US47071,35.19892292136924,-88.1844894340347
US45067,34.08044303539047,-79.36253145038494
US72057,17.97341561113178,-66.13633919269643
US22117,30.85349188227205,-90.0405354340139
US29207,36.85593319050457,-89.9443313673534
US13093,32.15726210667267,-83.79876334365238
US27145,45.55257790886662,-94.61327687139821
US31155,41.226659264147436,-96.63746072315655
US27141,45.44414479442795,-93.77486607140895
US46035,43.6749964697713,-98.14598853708385
US47025,36.485931759347494,-83.66043680410228
US48337,33.675977606162384,-97.72463207973769
US48049,31.774674887188525,-98.99979609571575
US55101,42.75124370144894,-87.69605865083302
US55115,44.78941856264439,-88.76571210422885
US19009,41.684837942562716,-94.90584832172924
US48207,33.17850777243004,-99.73030111515878
US40083,35.91962274186924,-97.44338280848187
US36065,43.24244433809254,-75.43584590651557
US08065,39.202553804328865,-106.34480034975967
US40121,34.92441001103634,-95.74832993342947
US54017,39.26933115227458,-80.7069338905031
US54105,39.022500705544026,-81.3786209640156
US33003,43.87473759661784,-71.20298520013546
US54095,39.4653646643635,-80.88483866455616
US69085,18.135091925168528,145.62906193641643
US27079,44.37167536631693,-93.73010762195433
US53017,47.73736230177648,-119.69093561808863
US36009,42.249160792802755,-78.67880088608723
US55027,43.41668591067127,-88.70750013077212
US19105,42.1214773353805,-91.13146547270831
US20007,37.22919491852855,-98.68481823686221
US29169,37.82488338690905,-92.20768654378888
US01045,31.432019335980144,-85.61101929488967
US20109,38.91766797964405,-101.14838955467042
US06039,37.21929315252456,-119.76159193177725
US29075,40.21233052442512,-94.40991549103836
US31009,41.91299321047335,-99.97690030230626
US49009,40.88745724909966,-109.5077615275745
US56031,42.134851126689185,-104.96582586372396
US37071,35.29445246703715,-81.1802588342125
US35019,34.86425873556538,-104.7903153733344
US30037,46.38225085570979,-109.17498442456893
US37101,35.51811224870941,-78.36568001223755
US06085,37.23290811592722,-121.69650235278574
US45019,32.827041143537556,-79.89251528092109
US53005,46.2411230166684,-119.5113031569928
US29001,40.190735428046565,-92.60071872362789
US39043,41.4709005861882,-82.57630953672553
US17183,40.18408417480478,-87.73280898759822
US29189,38.640915699236885,-90.44334100576354
US17007,42.323288726629265,-88.82337629177687
US06103,40.126346986472875,-122.23356865494098
US55025,43.067668786285196,-89.41811705534711
US48151,32.74308906408711,-100.40216791920517
US22085,31.564447774243835,-93.5548000046361
US17137,39.715791190794036,-90.20162084092786
US13235,32.2323825471444,-83.47597370515962
US37015,36.06582695316994,-76.96676147834665
US37167,35.31207562913787,-80.2509722663866
US47143,35.60885923859808,-84.92433977837095
US37079,35.485081449334444,-77.67577473744967
US21131,37.09425647457059,-83.3811434123876
US24039,38.08025249994419,-75.85336442310488
US17123,41.03324975691541,-89.34483711581349
US21143,37.019233031295684,-88.08329069258716
US48095,31.326805932803367,-99.86397600456888
US48081,31.88873752257778,-100.52991234914847
US47133,36.34517245839984,-85.28812039140368
US26063,43.91052399805769,-82.85541179672069
US26069,44.337349215805354,-83.08531739986783
US13069,31.549441581182762,-82.84921929212742
US13299,31.05456277116772,-82.4238681773589
US38037,46.35916350999134,-101.63983898893322
US22051,29.678812895868443,-90.09799103987682
US22103,30.40818049910214,-89.95474519175163
US19083,42.3841228620968,-93.24041910343077
US22023,29.84707503918497,-93.1990247135403
US39027,39.41509470971256,-83.80837015851947
US27137,47.59678708977079,-92.46208175470373
US39093,41.45358782254706,-82.1512889251939
US72143,18.43541881262836,-66.3355943019741
US19015,42.036737896554904,-93.93164040960934
US48373,30.79313182064866,-94.83005539550636
US31051,42.49350158999151,-96.86772787096291
US24025,39.53669770735996,-76.2989610704981
US45037,33.772395568763784,-81.96641923726004
US51001,37.765323803546515,-75.75641508901727
US55015,44.08182592491937,-88.21807593902727
US21121,36.89078362759025,-83.85402936974187
US26067,42.945341542265425,-85.07460342272387
US37129,34.1818505254201,-77.86558607986306
US47131,36.35838138894317,-89.1487512520776
US21035,36.62120082469985,-88.27221139534991
US51003,38.02321822813843,-78.55665127895226
US47147,36.52554696730105,-86.87055647809021
US51043,39.11238410876766,-77.99667963968375
US53023,46.43237348927176,-117.5452392735747
US21109,37.41991466236081,-84.00579546077383
US27031,47.728208115459054,-90.38601902709084
US45073,34.75380438626034,-83.06589909414605
US22033,30.538480326256646,-91.09565002809487
US28021,31.973824848608224,-90.91179579426124
US24037,38.21624059211386,-76.52928782426135
US26081,43.032718734951494,-85.5492999649901
US37147,35.59355139670264,-77.37452838152531
US30009,45.2280242887492,-109.02805291276692
US31167,41.91716043704369,-97.19391510336673
US13001,31.749466323551186,-82.28901204864648
US19099,41.68628197180392,-93.05377200679446
US28153,31.64101576604967,-88.69578687451539
US48101,34.07798958259721,-100.27873360333388
US51081,36.676033419033004,-77.55960500554797
US12105,27.949398705993346,-81.69782757701992
US48503,33.17697261857399,-98.68776728993505
US01123,32.862795296307695,-85.79750080192402
US33015,42.98487443218685,-71.08904458651855
US08105,37.5827519494675,-106.38323707266083
US19149,42.738079355899366,-96.21403933221332
US36123,42.63358303746221,-77.10549936093174
